INDEX,FLIGHTDATE,FLIGHTNO,DEST,DEST_STATION,DESTOBSERVATIONTIME,STATION,DATE,REPORT_TYPE,DEST_UA_OBS,VIS_METERS
93,20180112,509,LGA,72503014732,2018-01-12 22:51:00+00:00,72503014732,2018-01-12 22:51:00+00:00,FM-15,MET13101/12/18 17:51:02 METAR KLGA 122251Z 19008KT 1/4SM R04/5000VP6000FT BR OVC002 12/12 A2973 RMK AO2 SFC VIS 3/4 SLP067 T01170117 (WL),402
83,20180112,556,LGA,72503014732,2018-01-12 22:51:00+00:00,72503014732,2018-01-12 22:51:00+00:00,FM-15,MET13101/12/18 17:51:02 METAR KLGA 122251Z 19008KT 1/4SM R04/5000VP6000FT BR OVC002 12/12 A2973 RMK AO2 SFC VIS 3/4 SLP067 T01170117 (WL),402
92,20180112,596,LGA,72503014732,2018-01-12 23:26:00+00:00,72503014732,2018-01-12 23:26:00+00:00,FM-16,MET12201/12/18 18:26:02 SPECI KLGA 122326Z 17005KT 1/4SM R04/4000V5500FT FG VV003 11/11 A2973 RMK AO2 SFC VIS 1/2 T01110111 (WL),402
88,20180112,1410,LGA,72503014732,2018-01-13 00:17:00+00:00,72503014732,2018-01-13 00:17:00+00:00,FM-16,MET12901/12/18 19:17:01 SPECI KLGA 130017Z 17008KT 1/4SM R04/5500VP6000FT -RA FG OVC003 11/11 A2971 RMK AO2 SFC VIS 1/2 P0003 T01060106,402
81,20180112,950,BRU,06451099999,2018-01-13 06:20:00+00:00,06451099999,2018-01-13 06:20:00+00:00,FM-15,MET114METAR COR EBBR 130620Z 11002KT 0500 R25L/1500D R25R/1900D R01/P2000N PRFG BKN001 BKN002 02/02 Q1024 TEMPO 1200 BR=,500
82,20180112,677,SAN,72290023188,2018-01-13 06:20:00+00:00,72290023188,2018-01-13 06:20:00+00:00,FM-16,MET13201/12/18 22:20:02 SPECI KSAN 130620Z 33006KT 1/4SM R09/0700V0800FT FG BKN001 12/12 A3012 RMK AO2 VIS NE 1/2 VIS E-SE 3/4 T01220117 $,402
84,20180112,999,BRU,06451099999,2018-01-13 07:20:00+00:00,06451099999,2018-01-13 07:20:00+00:00,FM-15,MET107METAR EBBR 130720Z 10003KT 0350 R25L/0750N R25R/1200U R01/0800N FG BKN001 BKN002 02/01 Q1024 BECMG 2000 BR=,350
94,20180112,972,BRU,06451099999,2018-01-13 07:20:00+00:00,06451099999,2018-01-13 07:20:00+00:00,FM-15,MET107METAR EBBR 130720Z 10003KT 0350 R25L/0750N R25R/1200U R01/0800N FG BKN001 BKN002 02/01 Q1024 BECMG 2000 BR=,350
87,20180112,909,AMS,06240099999,2018-01-13 08:25:00+00:00,06240099999,2018-01-13 08:25:00+00:00,FM-15,MET121METAR EHAM 130825Z 12007KT 0500 R18C/1100N R27/1200N R18R/0900D R06/1600U FG BKN001 OVC002 04/04 Q1025 BECMG 1600 BKN002=,500
78,20180112,2162,EUG,72693024221,2018-01-13 08:50:00+00:00,72693024221,2018-01-13 08:50:00+00:00,FM-15,MET11901/13/18 00:50:02 METAR KEUG 130850Z 21005KT 1/4SM R16R/1400V2800FT FG VV001 04/04 A3042 RMK AO2 SLP302 T00440044 51002,402
90,20180112,2081,SMF,72483993225,2018-01-13 08:53:00+00:00,72483993225,2018-01-13 08:53:00+00:00,FM-15,MET11901/13/18 00:53:02 METAR KSMF 130853Z 20007KT 1/4SM R16R/1000FT FG VV002 09/09 A3029 RMK AO2 SLP256 T00890089 58000 (EM),402
96,20180113,255,GEG,72785024157,2018-01-14 04:53:00+00:00,72785024157,2018-01-14 04:53:00+00:00,FM-15,MET10701/13/18 20:53:02 METAR KGEG 140453Z 05006KT 1/4SM BR OVC002 02/02 A3047 RMK AO2 SFC VIS 3 SLP336 T00170017,402
97,20180114,287,YVR,71892099999,2018-01-14 20:20:00+00:00,71892099999,2018-01-14 20:20:00+00:00,FM-16,MET107SPECI CYVR 142020Z 31003KT 1/8SM R08R/1400V2000FT/N R08L/1100V1600FT/N FG VV001 05/05 A3019 RMK FG8 SLP224=,201
98,20180115,2025,FAT,72389093193,2018-01-16 07:17:00+00:00,72389093193,2018-01-16 07:17:00+00:00,FM-16,MET10801/15/18 23:17:02 SPECI KFAT 160717Z 00000KT 1/8SM R29R/0800V1400FT FG VV001 10/08 A3015 RMK AO2 T01000083 $,201
99,20180115,1281,LAX,72295023174,2018-01-16 13:04:00+00:00,72295023174,2018-01-16 13:04:00+00:00,FM-16,MET11301/16/18 05:04:02 SPECI KLAX 161304Z 06003KT 1/16SM R25L/1200V1600FT FG VV001 13/13 A3011 RMK AO2 T01330133 (RPA),0
100,20180115,534,LAX,72295023174,2018-01-16 13:04:00+00:00,72295023174,2018-01-16 13:04:00+00:00,FM-16,MET11301/16/18 05:04:02 SPECI KLAX 161304Z 06003KT 1/16SM R25L/1200V1600FT FG VV001 13/13 A3011 RMK AO2 T01330133 (RPA),0
101,20180115,1706,LAX,72295023174,2018-01-16 13:04:00+00:00,72295023174,2018-01-16 13:04:00+00:00,FM-16,MET11301/16/18 05:04:02 SPECI KLAX 161304Z 06003KT 1/16SM R25L/1200V1600FT FG VV001 13/13 A3011 RMK AO2 T01330133 (RPA),0
103,20180116,255,GEG,72785024157,2018-01-17 04:00:00+00:00,72785024157,2018-01-17 04:00:00+00:00,FM-16,MET11701/16/18 20:00:02 SPECI KGEG 170400Z 00000KT 1/4SM R03/0600V1000FT FG VV001 00/00 A3030 RMK AO2 TWR VIS 3/4 T00000000,402
102,20180116,2081,SMF,72483993225,2018-01-17 08:18:00+00:00,72483993225,2018-01-17 08:18:00+00:00,FM-16,MET14601/17/18 00:18:02 SPECI KSMF 170818Z 19004KT 1/8SM R16R/3000FT FG BKN000 09/09 A3024 RMK AO2 SFC VIS 1/4 FG BKN000 FG BNK MOV RPDLY T00940094 (MA),201
106,20180117,1629,BOS,72509014739,2018-01-17 13:23:00+00:00,72509014739,2018-01-17 13:23:00+00:00,FM-16,MET13201/17/18 08:23:02 SPECI KBOS 171323Z 06004KT 1/4SM R04R/4000V5000FT -SN BR OVC004 00/00 A3030 RMK AO2 SFC VIS 1 P0002 T00000000 (DH),402
105,20180117,2112,RDU,72306013722,2018-01-17 18:51:00+00:00,72306013722,2018-01-17 18:51:00+00:00,FM-15,MET15401/17/18 13:51:02 METAR KRDU 171851Z 04006KT 1/4SM R23R/2600V3000FT +SN FG OVC005 00/M01 A3020 RMK AO2 SLP231 CIG 004V007 SNINCR 1/3 P0006 T00001006 (KAH),402
104,20180117,2020,RDU,72306013722,2018-01-17 20:51:00+00:00,72306013722,2018-01-17 20:51:00+00:00,FM-15,MET16401/17/18 15:51:02 METAR KRDU 172051Z 03008KT 1/4SM R23R/3000V4000FT +SN FZFG BKN004 OVC010 M01/M01 A3019 RMK AO2 SLP227 SNINCR 1/5 P0006 60019 T10061011 55010 (CKC),402
107,20180117,425,RDU,72306013722,2018-01-17 21:51:00+00:00,72306013722,2018-01-17 21:51:00+00:00,FM-15,MET14401/17/18 16:51:02 METAR KRDU 172151Z 03011G20KT 1/4SM R23R/1800V2400FT +SN FZFG BKN004 OVC010 M02/M03 A3021 RMK AO2 SLP232 P0004 T10221028 (CKC),402
108,20180117,2025,FAT,72389093193,2018-01-18 07:24:00+00:00,72389093193,2018-01-18 07:24:00+00:00,FM-16,MET11801/17/18 23:24:02 SPECI KFAT 180724Z 13005KT 1/4SM R29R/1000V1200FT FG VV004 08/07 A3020 RMK AO2 TWR VIS 1/4 T00780072,402
109,20180119,530,SAT,72253012921,2018-01-20 03:13:00+00:00,72253012921,2018-01-20 03:13:00+00:00,FM-16,MET12801/19/18 21:13:02 SPECI KSAT 200313Z 13003KT 1/4SM R13R/3500V4500FT -DZ FG VV002 10/09 A3010 RMK AO2 SFC VIS 1/2 P0000 T01000094,402
113,20180119,2382,IAH,72243012960,2018-01-20 04:53:00+00:00,72243012960,2018-01-20 04:53:00+00:00,FM-15,MET12201/19/18 22:53:02 METAR KIAH 200453Z 11007KT 1/4SM BR OVC003 11/11 A3015 RMK AO2 SFC VIS 2 RAB19E36 SLP210 P0000 T01060106,402
117,20180119,1113,IAH,72243012960,2018-01-20 04:53:00+00:00,72243012960,2018-01-20 04:53:00+00:00,FM-15,MET12201/19/18 22:53:02 METAR KIAH 200453Z 11007KT 1/4SM BR OVC003 11/11 A3015 RMK AO2 SFC VIS 2 RAB19E36 SLP210 P0000 T01060106,402
111,20180119,1837,AUS,72254013904,2018-01-20 05:10:00+00:00,72254013904,2018-01-20 05:10:00+00:00,FM-16,MET11801/19/18 23:10:02 SPECI KAUS 200510Z 20004KT 1/4SM R17L/1800V2400FT FG VV001 11/11 A3010 RMK AO2 TWR VIS 1/2 T01060106,402
116,20180119,1889,AUS,72254013904,2018-01-20 05:10:00+00:00,72254013904,2018-01-20 05:10:00+00:00,FM-16,MET11801/19/18 23:10:02 SPECI KAUS 200510Z 20004KT 1/4SM R17L/1800V2400FT FG VV001 11/11 A3010 RMK AO2 TWR VIS 1/2 T01060106,402
115,20180119,2172,IAH,72243012960,2018-01-20 05:53:00+00:00,72243012960,2018-01-20 05:53:00+00:00,FM-15,MET16501/19/18 23:53:02 METAR KIAH 200553Z 14005KT 1/4SM -RA BR OVC003 11/11 A3014 RMK AO2 SFC VIS 1 RAB0457E09B51 SLP207 P0000 60000 T01110111 10111 20106 401390011 58002,402
114,20180119,457,IAH,72243012960,2018-01-20 06:53:00+00:00,72243012960,2018-01-20 06:53:00+00:00,FM-15,MET13001/20/18 00:53:02 METAR KIAH 200653Z 11004KT 1/4SM BR OVC002 11/11 A3012 RMK AO2 SFC VIS 1 RAE01B28E47 SLP201 P0001 T01110111 (GA),402
110,20180119,818,IAH,72243012960,2018-01-20 11:53:00+00:00,72243012960,2018-01-20 11:53:00+00:00,FM-15,MET13101/20/18 05:53:02 METAR KIAH 201153Z 11004KT 1/4SM FG VV002 12/12 A3008 RMK AO2 SLP186 60005 70007 T01170117 10117 20111 56010 (GA),402
132,20180120,1036,IAH,72243012960,2018-01-20 11:53:00+00:00,72243012960,2018-01-20 11:53:00+00:00,FM-15,MET13101/20/18 05:53:02 METAR KIAH 201153Z 11004KT 1/4SM FG VV002 12/12 A3008 RMK AO2 SLP186 60005 70007 T01170117 10117 20111 56010 (GA),402
125,20180120,1006,IAH,72243012960,2018-01-20 11:53:00+00:00,72243012960,2018-01-20 11:53:00+00:00,FM-15,MET13101/20/18 05:53:02 METAR KIAH 201153Z 11004KT 1/4SM FG VV002 12/12 A3008 RMK AO2 SLP186 60005 70007 T01170117 10117 20111 56010 (GA),402
120,20180119,717,IAH,72243012960,2018-01-20 11:53:00+00:00,72243012960,2018-01-20 11:53:00+00:00,FM-15,MET13101/20/18 05:53:02 METAR KIAH 201153Z 11004KT 1/4SM FG VV002 12/12 A3008 RMK AO2 SLP186 60005 70007 T01170117 10117 20111 56010 (GA),402
137,20180120,1459,IAH,72243012960,2018-01-20 11:53:00+00:00,72243012960,2018-01-20 11:53:00+00:00,FM-15,MET13101/20/18 05:53:02 METAR KIAH 201153Z 11004KT 1/4SM FG VV002 12/12 A3008 RMK AO2 SLP186 60005 70007 T01170117 10117 20111 56010 (GA),402
118,20180119,128,IAH,72243012960,2018-01-20 11:53:00+00:00,72243012960,2018-01-20 11:53:00+00:00,FM-15,MET13101/20/18 05:53:02 METAR KIAH 201153Z 11004KT 1/4SM FG VV002 12/12 A3008 RMK AO2 SLP186 60005 70007 T01170117 10117 20111 56010 (GA),402
121,20180119,846,IAH,72243012960,2018-01-20 12:11:00+00:00,72243012960,2018-01-20 12:11:00+00:00,FM-16,MET09401/20/18 06:11:02 SPECI KIAH 201211Z 11004KT 1/8SM FG VV002 12/12 A3008 RMK AO2 T01170117 (GA),201
140,20180120,1821,IAH,72243012960,2018-01-20 12:11:00+00:00,72243012960,2018-01-20 12:11:00+00:00,FM-16,MET09401/20/18 06:11:02 SPECI KIAH 201211Z 11004KT 1/8SM FG VV002 12/12 A3008 RMK AO2 T01170117 (GA),201
156,20180120,1084,IAH,72243012960,2018-01-20 12:11:00+00:00,72243012960,2018-01-20 12:11:00+00:00,FM-16,MET09401/20/18 06:11:02 SPECI KIAH 201211Z 11004KT 1/8SM FG VV002 12/12 A3008 RMK AO2 T01170117 (GA),201
139,20180120,2112,IAH,72243012960,2018-01-20 12:11:00+00:00,72243012960,2018-01-20 12:11:00+00:00,FM-16,MET09401/20/18 06:11:02 SPECI KIAH 201211Z 11004KT 1/8SM FG VV002 12/12 A3008 RMK AO2 T01170117 (GA),201
154,20180120,1920,IAH,72243012960,2018-01-20 12:11:00+00:00,72243012960,2018-01-20 12:11:00+00:00,FM-16,MET09401/20/18 06:11:02 SPECI KIAH 201211Z 11004KT 1/8SM FG VV002 12/12 A3008 RMK AO2 T01170117 (GA),201
131,20180120,2108,IAH,72243012960,2018-01-20 12:11:00+00:00,72243012960,2018-01-20 12:11:00+00:00,FM-16,MET09401/20/18 06:11:02 SPECI KIAH 201211Z 11004KT 1/8SM FG VV002 12/12 A3008 RMK AO2 T01170117 (GA),201
112,20180119,104,IAH,72243012960,2018-01-20 12:11:00+00:00,72243012960,2018-01-20 12:11:00+00:00,FM-16,MET09401/20/18 06:11:02 SPECI KIAH 201211Z 11004KT 1/8SM FG VV002 12/12 A3008 RMK AO2 T01170117 (GA),201
134,20180120,1614,IAH,72243012960,2018-01-20 12:11:00+00:00,72243012960,2018-01-20 12:11:00+00:00,FM-16,MET09401/20/18 06:11:02 SPECI KIAH 201211Z 11004KT 1/8SM FG VV002 12/12 A3008 RMK AO2 T01170117 (GA),201
123,20180120,1200,IAH,72243012960,2018-01-20 12:11:00+00:00,72243012960,2018-01-20 12:11:00+00:00,FM-16,MET09401/20/18 06:11:02 SPECI KIAH 201211Z 11004KT 1/8SM FG VV002 12/12 A3008 RMK AO2 T01170117 (GA),201
133,20180120,855,IAH,72243012960,2018-01-20 13:09:00+00:00,72243012960,2018-01-20 13:09:00+00:00,FM-16,MET09401/20/18 07:09:02 SPECI KIAH 201309Z 10004KT 1/4SM FG VV002 12/12 A3008 RMK AO2 T01220122 (GA),402
119,20180119,252,IAH,72243012960,2018-01-20 13:09:00+00:00,72243012960,2018-01-20 13:09:00+00:00,FM-16,MET09401/20/18 07:09:02 SPECI KIAH 201309Z 10004KT 1/4SM FG VV002 12/12 A3008 RMK AO2 T01220122 (GA),402
148,20180120,1414,IAH,72243012960,2018-01-20 14:53:00+00:00,72243012960,2018-01-20 14:53:00+00:00,FM-15,MET14401/20/18 08:53:02 METAR KIAH 201453Z 12004KT 0SM -RA FG VV001 13/13 A3011 RMK AO2 SFC VIS 1/8 RAE1357B52 SLP195 P0000 60001 T01330133 53010 (MS),0
151,20180120,1953,IAH,72243012960,2018-01-20 14:53:00+00:00,72243012960,2018-01-20 14:53:00+00:00,FM-15,MET14401/20/18 08:53:02 METAR KIAH 201453Z 12004KT 0SM -RA FG VV001 13/13 A3011 RMK AO2 SFC VIS 1/8 RAE1357B52 SLP195 P0000 60001 T01330133 53010 (MS),0
149,20180120,625,IAH,72243012960,2018-01-20 14:53:00+00:00,72243012960,2018-01-20 14:53:00+00:00,FM-15,MET14401/20/18 08:53:02 METAR KIAH 201453Z 12004KT 0SM -RA FG VV001 13/13 A3011 RMK AO2 SFC VIS 1/8 RAE1357B52 SLP195 P0000 60001 T01330133 53010 (MS),0
150,20180120,1768,IAH,72243012960,2018-01-20 14:53:00+00:00,72243012960,2018-01-20 14:53:00+00:00,FM-15,MET14401/20/18 08:53:02 METAR KIAH 201453Z 12004KT 0SM -RA FG VV001 13/13 A3011 RMK AO2 SFC VIS 1/8 RAE1357B52 SLP195 P0000 60001 T01330133 53010 (MS),0
157,20180120,1192,IAH,72243012960,2018-01-20 14:53:00+00:00,72243012960,2018-01-20 14:53:00+00:00,FM-15,MET14401/20/18 08:53:02 METAR KIAH 201453Z 12004KT 0SM -RA FG VV001 13/13 A3011 RMK AO2 SFC VIS 1/8 RAE1357B52 SLP195 P0000 60001 T01330133 53010 (MS),0
153,20180120,1895,IAH,72243012960,2018-01-20 14:53:00+00:00,72243012960,2018-01-20 14:53:00+00:00,FM-15,MET14401/20/18 08:53:02 METAR KIAH 201453Z 12004KT 0SM -RA FG VV001 13/13 A3011 RMK AO2 SFC VIS 1/8 RAE1357B52 SLP195 P0000 60001 T01330133 53010 (MS),0
155,20180120,1077,IAH,72243012960,2018-01-20 14:53:00+00:00,72243012960,2018-01-20 14:53:00+00:00,FM-15,MET14401/20/18 08:53:02 METAR KIAH 201453Z 12004KT 0SM -RA FG VV001 13/13 A3011 RMK AO2 SFC VIS 1/8 RAE1357B52 SLP195 P0000 60001 T01330133 53010 (MS),0
147,20180120,369,IAH,72243012960,2018-01-20 14:53:00+00:00,72243012960,2018-01-20 14:53:00+00:00,FM-15,MET14401/20/18 08:53:02 METAR KIAH 201453Z 12004KT 0SM -RA FG VV001 13/13 A3011 RMK AO2 SFC VIS 1/8 RAE1357B52 SLP195 P0000 60001 T01330133 53010 (MS),0
158,20180120,337,IAH,72243012960,2018-01-20 14:53:00+00:00,72243012960,2018-01-20 14:53:00+00:00,FM-15,MET14401/20/18 08:53:02 METAR KIAH 201453Z 12004KT 0SM -RA FG VV001 13/13 A3011 RMK AO2 SFC VIS 1/8 RAE1357B52 SLP195 P0000 60001 T01330133 53010 (MS),0
159,20180120,551,IAH,72243012960,2018-01-20 14:53:00+00:00,72243012960,2018-01-20 14:53:00+00:00,FM-15,MET14401/20/18 08:53:02 METAR KIAH 201453Z 12004KT 0SM -RA FG VV001 13/13 A3011 RMK AO2 SFC VIS 1/8 RAE1357B52 SLP195 P0000 60001 T01330133 53010 (MS),0
160,20180120,2091,IAH,72243012960,2018-01-20 14:53:00+00:00,72243012960,2018-01-20 14:53:00+00:00,FM-15,MET14401/20/18 08:53:02 METAR KIAH 201453Z 12004KT 0SM -RA FG VV001 13/13 A3011 RMK AO2 SFC VIS 1/8 RAE1357B52 SLP195 P0000 60001 T01330133 53010 (MS),0
152,20180120,859,IAH,72243012960,2018-01-20 14:53:00+00:00,72243012960,2018-01-20 14:53:00+00:00,FM-15,MET14401/20/18 08:53:02 METAR KIAH 201453Z 12004KT 0SM -RA FG VV001 13/13 A3011 RMK AO2 SFC VIS 1/8 RAE1357B52 SLP195 P0000 60001 T01330133 53010 (MS),0
146,20180120,1011,IAH,72243012960,2018-01-20 14:53:00+00:00,72243012960,2018-01-20 14:53:00+00:00,FM-15,MET14401/20/18 08:53:02 METAR KIAH 201453Z 12004KT 0SM -RA FG VV001 13/13 A3011 RMK AO2 SFC VIS 1/8 RAE1357B52 SLP195 P0000 60001 T01330133 53010 (MS),0
142,20180120,1807,IAH,72243012960,2018-01-20 14:53:00+00:00,72243012960,2018-01-20 14:53:00+00:00,FM-15,MET14401/20/18 08:53:02 METAR KIAH 201453Z 12004KT 0SM -RA FG VV001 13/13 A3011 RMK AO2 SFC VIS 1/8 RAE1357B52 SLP195 P0000 60001 T01330133 53010 (MS),0
144,20180120,570,IAH,72243012960,2018-01-20 14:53:00+00:00,72243012960,2018-01-20 14:53:00+00:00,FM-15,MET14401/20/18 08:53:02 METAR KIAH 201453Z 12004KT 0SM -RA FG VV001 13/13 A3011 RMK AO2 SFC VIS 1/8 RAE1357B52 SLP195 P0000 60001 T01330133 53010 (MS),0
145,20180120,689,IAH,72243012960,2018-01-20 14:53:00+00:00,72243012960,2018-01-20 14:53:00+00:00,FM-15,MET14401/20/18 08:53:02 METAR KIAH 201453Z 12004KT 0SM -RA FG VV001 13/13 A3011 RMK AO2 SFC VIS 1/8 RAE1357B52 SLP195 P0000 60001 T01330133 53010 (MS),0
124,20180120,2392,IAH,72243012960,2018-01-20 14:53:00+00:00,72243012960,2018-01-20 14:53:00+00:00,FM-15,MET14401/20/18 08:53:02 METAR KIAH 201453Z 12004KT 0SM -RA FG VV001 13/13 A3011 RMK AO2 SFC VIS 1/8 RAE1357B52 SLP195 P0000 60001 T01330133 53010 (MS),0
126,20180120,2037,IAH,72243012960,2018-01-20 14:53:00+00:00,72243012960,2018-01-20 14:53:00+00:00,FM-15,MET14401/20/18 08:53:02 METAR KIAH 201453Z 12004KT 0SM -RA FG VV001 13/13 A3011 RMK AO2 SFC VIS 1/8 RAE1357B52 SLP195 P0000 60001 T01330133 53010 (MS),0
127,20180120,2113,IAH,72243012960,2018-01-20 14:53:00+00:00,72243012960,2018-01-20 14:53:00+00:00,FM-15,MET14401/20/18 08:53:02 METAR KIAH 201453Z 12004KT 0SM -RA FG VV001 13/13 A3011 RMK AO2 SFC VIS 1/8 RAE1357B52 SLP195 P0000 60001 T01330133 53010 (MS),0
128,20180120,304,IAH,72243012960,2018-01-20 14:53:00+00:00,72243012960,2018-01-20 14:53:00+00:00,FM-15,MET14401/20/18 08:53:02 METAR KIAH 201453Z 12004KT 0SM -RA FG VV001 13/13 A3011 RMK AO2 SFC VIS 1/8 RAE1357B52 SLP195 P0000 60001 T01330133 53010 (MS),0
129,20180120,2043,IAH,72243012960,2018-01-20 14:53:00+00:00,72243012960,2018-01-20 14:53:00+00:00,FM-15,MET14401/20/18 08:53:02 METAR KIAH 201453Z 12004KT 0SM -RA FG VV001 13/13 A3011 RMK AO2 SFC VIS 1/8 RAE1357B52 SLP195 P0000 60001 T01330133 53010 (MS),0
122,20180120,376,IAH,72243012960,2018-01-20 14:53:00+00:00,72243012960,2018-01-20 14:53:00+00:00,FM-15,MET14401/20/18 08:53:02 METAR KIAH 201453Z 12004KT 0SM -RA FG VV001 13/13 A3011 RMK AO2 SFC VIS 1/8 RAE1357B52 SLP195 P0000 60001 T01330133 53010 (MS),0
135,20180120,1085,IAH,72243012960,2018-01-20 14:53:00+00:00,72243012960,2018-01-20 14:53:00+00:00,FM-15,MET14401/20/18 08:53:02 METAR KIAH 201453Z 12004KT 0SM -RA FG VV001 13/13 A3011 RMK AO2 SFC VIS 1/8 RAE1357B52 SLP195 P0000 60001 T01330133 53010 (MS),0
136,20180120,527,IAH,72243012960,2018-01-20 14:53:00+00:00,72243012960,2018-01-20 14:53:00+00:00,FM-15,MET14401/20/18 08:53:02 METAR KIAH 201453Z 12004KT 0SM -RA FG VV001 13/13 A3011 RMK AO2 SFC VIS 1/8 RAE1357B52 SLP195 P0000 60001 T01330133 53010 (MS),0
138,20180120,1161,IAH,72243012960,2018-01-20 14:53:00+00:00,72243012960,2018-01-20 14:53:00+00:00,FM-15,MET14401/20/18 08:53:02 METAR KIAH 201453Z 12004KT 0SM -RA FG VV001 13/13 A3011 RMK AO2 SFC VIS 1/8 RAE1357B52 SLP195 P0000 60001 T01330133 53010 (MS),0
141,20180120,273,IAH,72243012960,2018-01-20 14:53:00+00:00,72243012960,2018-01-20 14:53:00+00:00,FM-15,MET14401/20/18 08:53:02 METAR KIAH 201453Z 12004KT 0SM -RA FG VV001 13/13 A3011 RMK AO2 SFC VIS 1/8 RAE1357B52 SLP195 P0000 60001 T01330133 53010 (MS),0
143,20180120,784,IAH,72243012960,2018-01-20 14:53:00+00:00,72243012960,2018-01-20 14:53:00+00:00,FM-15,MET14401/20/18 08:53:02 METAR KIAH 201453Z 12004KT 0SM -RA FG VV001 13/13 A3011 RMK AO2 SFC VIS 1/8 RAE1357B52 SLP195 P0000 60001 T01330133 53010 (MS),0
130,20180120,657,IAH,72243012960,2018-01-20 14:53:00+00:00,72243012960,2018-01-20 14:53:00+00:00,FM-15,MET14401/20/18 08:53:02 METAR KIAH 201453Z 12004KT 0SM -RA FG VV001 13/13 A3011 RMK AO2 SFC VIS 1/8 RAE1357B52 SLP195 P0000 60001 T01330133 53010 (MS),0
248,20180121,1126,DEN,72565003017,2018-01-21 16:20:00+00:00,72565003017,2018-01-21 16:20:00+00:00,FM-16,MET13601/21/18 09:20:02 SPECI KDEN 211620Z 35012KT 1/4SM R35L/2200V3000FT SN FZFG VV010 M03/M05 A2982 RMK AO2 TWR VIS 3/4 P0001 T10331050 (MC),402
245,20180121,611,DEN,72565003017,2018-01-21 16:20:00+00:00,72565003017,2018-01-21 16:20:00+00:00,FM-16,MET13601/21/18 09:20:02 SPECI KDEN 211620Z 35012KT 1/4SM R35L/2200V3000FT SN FZFG VV010 M03/M05 A2982 RMK AO2 TWR VIS 3/4 P0001 T10331050 (MC),402
186,20180121,675,DEN,72565003017,2018-01-21 16:20:00+00:00,72565003017,2018-01-21 16:20:00+00:00,FM-16,MET13601/21/18 09:20:02 SPECI KDEN 211620Z 35012KT 1/4SM R35L/2200V3000FT SN FZFG VV010 M03/M05 A2982 RMK AO2 TWR VIS 3/4 P0001 T10331050 (MC),402
256,20180121,495,DEN,72565003017,2018-01-21 16:20:00+00:00,72565003017,2018-01-21 16:20:00+00:00,FM-16,MET13601/21/18 09:20:02 SPECI KDEN 211620Z 35012KT 1/4SM R35L/2200V3000FT SN FZFG VV010 M03/M05 A2982 RMK AO2 TWR VIS 3/4 P0001 T10331050 (MC),402
240,20180121,461,DEN,72565003017,2018-01-21 18:53:00+00:00,72565003017,2018-01-21 18:53:00+00:00,FM-15,MET15101/21/18 11:53:02 METAR KDEN 211853Z 35020KT 1/4SM R35L/3000V5000FT SN FZFG FEW006 OVC010 M04/M06 A2981 RMK AO2 TWR VIS 1/2 SLP116 P0001 T10391061 (MC),402
189,20180121,545,DEN,72565003017,2018-01-21 18:53:00+00:00,72565003017,2018-01-21 18:53:00+00:00,FM-15,MET15101/21/18 11:53:02 METAR KDEN 211853Z 35020KT 1/4SM R35L/3000V5000FT SN FZFG FEW006 OVC010 M04/M06 A2981 RMK AO2 TWR VIS 1/2 SLP116 P0001 T10391061 (MC),402
203,20180121,1546,DEN,72565003017,2018-01-21 18:53:00+00:00,72565003017,2018-01-21 18:53:00+00:00,FM-15,MET15101/21/18 11:53:02 METAR KDEN 211853Z 35020KT 1/4SM R35L/3000V5000FT SN FZFG FEW006 OVC010 M04/M06 A2981 RMK AO2 TWR VIS 1/2 SLP116 P0001 T10391061 (MC),402
193,20180121,341,DEN,72565003017,2018-01-21 18:53:00+00:00,72565003017,2018-01-21 18:53:00+00:00,FM-15,MET15101/21/18 11:53:02 METAR KDEN 211853Z 35020KT 1/4SM R35L/3000V5000FT SN FZFG FEW006 OVC010 M04/M06 A2981 RMK AO2 TWR VIS 1/2 SLP116 P0001 T10391061 (MC),402
199,20180121,393,DEN,72565003017,2018-01-21 18:53:00+00:00,72565003017,2018-01-21 18:53:00+00:00,FM-15,MET15101/21/18 11:53:02 METAR KDEN 211853Z 35020KT 1/4SM R35L/3000V5000FT SN FZFG FEW006 OVC010 M04/M06 A2981 RMK AO2 TWR VIS 1/2 SLP116 P0001 T10391061 (MC),402
206,20180121,1412,DEN,72565003017,2018-01-21 18:53:00+00:00,72565003017,2018-01-21 18:53:00+00:00,FM-15,MET15101/21/18 11:53:02 METAR KDEN 211853Z 35020KT 1/4SM R35L/3000V5000FT SN FZFG FEW006 OVC010 M04/M06 A2981 RMK AO2 TWR VIS 1/2 SLP116 P0001 T10391061 (MC),402
211,20180121,1188,DEN,72565003017,2018-01-21 18:53:00+00:00,72565003017,2018-01-21 18:53:00+00:00,FM-15,MET15101/21/18 11:53:02 METAR KDEN 211853Z 35020KT 1/4SM R35L/3000V5000FT SN FZFG FEW006 OVC010 M04/M06 A2981 RMK AO2 TWR VIS 1/2 SLP116 P0001 T10391061 (MC),402
229,20180121,744,DEN,72565003017,2018-01-21 18:53:00+00:00,72565003017,2018-01-21 18:53:00+00:00,FM-15,MET15101/21/18 11:53:02 METAR KDEN 211853Z 35020KT 1/4SM R35L/3000V5000FT SN FZFG FEW006 OVC010 M04/M06 A2981 RMK AO2 TWR VIS 1/2 SLP116 P0001 T10391061 (MC),402
